date,revenue,firm
10/23/2014,1896,3245sd7
10/23/2014,1892,5012sd7
10/23/2014,1860,3862sd7
10/23/2014,1721,2848sd7
10/23/2014,1629,2974sd7
10/23/2014,1516,4835sd7
10/23/2014,1504,3300sd7
10/23/2014,1472,3378sd7
10/23/2014,1442,8950sd7
10/23/2014,1388,4245sd7
10/23/2014,1356,9423sd7
10/23/2014,1335,3929sd7
10/23/2014,1279,3001sd7
10/23/2014,1199,2858sd7
10/23/2014,1179,3935sd7
